지점코드,지점명,측정항목,2026년1월,2026년2월,2026년3월,2026년4월,2026년5월,2026년6월,2026년7월,2026년8월,2026년9월,2026년 10월,2026년11월,2026년12월
1001A21,골지천3,"1,4-다이옥세인",,,,,,,,,,,,
1001A21,골지천3,용존산소(DO),,13.3,12.9,11.3,,,,,,,,
1001A21,골지천3,용존총질소(DTN),,,,,,,,,,,,
1001A21,골지천3,용존총인(DTP),,,,,,,,,,,,
1001A21,골지천3,전기전도도(EC),,287,259,177,,,,,,,,
1001A21,골지천3,분원성대장균군,,,,,,,,,,,,
1001A21,골지천3,용해성 철(Fe),,,,,,,,,,,,
1001A21,골지천3,불소(F),,,,,,,,,,,,
1001A21,골지천3,헥사클로로벤젠,,,,,,,,,,,,
1001A21,골지천3,포름알데히드,,,,,,,,,,,,
1001A21,골지천3,수은(Hg),,,,,,,,,,,,
1001A21,골지천3,수위,,2.38,2.46,2.65,,,,,,,,
1001A21,골지천3,용해성 망간(Mn),,,,,,,,,,,,
1001A21,골지천3,암모니아성 질소(NH3-N),,,,,,,,,,,,
1001A21,골지천3,노말헥산추출물질,,,,,,,,,,,,
1001A21,골지천3,니켈(Ni),,,,,,,,,,,,
1001A21,골지천3,질산성질소(NO3-N),,,,,,,,,,,,
1001A21,골지천3,유기인,,,,,,,,,,,,
1001A21,골지천3,납(Pb),,,,,,,,,,,,
1001A21,골지천3,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
1001A21,골지천3,테트라클로로에틸렌(PCE),,,,,,,,,,,,
1001A21,골지천3,수소이온농도(pH),,8.6,8.7,9,,,,,,,,
1001A21,골지천3,페놀류(phenols),,,,,,,,,,,,
1001A21,골지천3,인산염 인(PO4-P),,,,,,,,,,,,
1001A21,골지천3,셀레늄(Se),,,,,,,,,,,,
1001A21,골지천3,부유물질(SS),,0.2,0.2,0.8,,,,,,,,
1001A21,골지천3,트리클로로에틸렌(TCE),,,,,,,,,,,,
1001A21,골지천3,총대장균군,,,,,,,,,,,,
1001A21,골지천3,수온,,3.2,5.2,12.8,,,,,,,,
1001A21,골지천3,총질소(T-N),,3.899,3.292,2.262,,,,,,,,
1001A21,골지천3,총유기탄소(TOC),,1.2,1.2,1.6,,,,,,,,
1001A21,골지천3,총인(T-P),,0.006,0.013,0.019,,,,,,,,
1001A21,골지천3,투명도,,,,,,,,,,,,
1001A21,골지천3,아연(Zn),,,,,,,,,,,,
1001A23,송현천,음이온계면활성제(ABS),,,,,,,,,,,,
1001A23,송현천,조류,,,,,,,,,,,,
1001A23,송현천,유량,0.207,0.192,0.343,0.696,,,,,,,,
1001A23,송현천,안티몬(Sb),,,,,,,,,,,,
1001A23,송현천,비소(As),,,,,,,,,,,,
1001A23,송현천,바륨(Ba),,,,,,,,,,,,
1001A23,송현천,벤젠,,,,,,,,,,,,
1001A23,송현천,생물화학적산소요구량(BOD),1.1,1.2,0.9,0.8,,,,,,,,
1001A23,송현천,사염화탄소,,,,,,,,,,,,
1001A23,송현천,카드뮴(Cd),,,,,,,,,,,,
1001A23,송현천,클로로포름,,,,,,,,,,,,
1001A23,송현천,염소이온(Cl-),,,,,,,,,,,,
1001A23,송현천,클로로필-a(Chlorophyll-a),,,,,,,,,,,,
1001A23,송현천,시안(CN),,,,,,,,,,,,
1001A23,송현천,화학적산소요구량(COD),2,2.4,3.3,3.3,,,,,,,,
1001A23,송현천,색도,,,,,,,,,,,,
1001A23,송현천,크롬(Cr),,,,,,,,,,,,
1001A23,송현천,6가크롬(Cr6+),,,,,,,,,,,,
1001A23,송현천,구리(Cu),,,,,,,,,,,,
1001A23,송현천,"1,2,-다이클로로에탄",,,,,,,,,,,,
1001A23,송현천,다이클로로메탄,,,,,,,,,,,,
1001A23,송현천,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
1001A23,송현천,"1,4-다이옥세인",,,,,,,,,,,,
1001A23,송현천,용존산소(DO),12.9,11.9,11.6,9.9,,,,,,,,
1001A23,송현천,용존총질소(DTN),,,,,,,,,,,,
1001A23,송현천,용존총인(DTP),,,,,,,,,,,,
1001A23,송현천,전기전도도(EC),306,293,460,280,,,,,,,,
1001A23,송현천,분원성대장균군,,,,,,,,,,,,
1001A23,송현천,용해성 철(Fe),,,,,,,,,,,,
1001A23,송현천,불소(F),,,,,,,,,,,,
1001A23,송현천,헥사클로로벤젠,,,,,,,,,,,,
1001A23,송현천,포름알데히드,,,,,,,,,,,,
1001A23,송현천,수은(Hg),,,,,,,,,,,,
1001A23,송현천,수위,2.37,2.33,2.37,2.42,,,,,,,,
1001A23,송현천,용해성 망간(Mn),,,,,,,,,,,,
1001A23,송현천,암모니아성 질소(NH3-N),,,,,,,,,,,,
1001A23,송현천,노말헥산추출물질,,,,,,,,,,,,
1001A23,송현천,니켈(Ni),,,,,,,,,,,,
1001A23,송현천,질산성질소(NO3-N),,,,,,,,,,,,
1001A23,송현천,유기인,,,,,,,,,,,,
1001A23,송현천,납(Pb),,,,,,,,,,,,
1001A23,송현천,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
1001A23,송현천,테트라클로로에틸렌(PCE),,,,,,,,,,,,
1001A23,송현천,수소이온농도(pH),8,8,7.8,8.2,,,,,,,,
1001A23,송현천,페놀류(phenols),,,,,,,,,,,,
1001A23,송현천,인산염 인(PO4-P),,,,,,,,,,,,
1001A23,송현천,셀레늄(Se),,,,,,,,,,,,
1001A23,송현천,부유물질(SS),0.2,0.7,6.2,17.6,,,,,,,,
1001A23,송현천,트리클로로에틸렌(TCE),,,,,,,,,,,,
1001A23,송현천,총대장균군,,,,,,,,,,,,
1001A23,송현천,수온,3,4.9,5.9,14.6,,,,,,,,
1001A23,송현천,총질소(T-N),9.454,8.547,7.743,7.836,,,,,,,,
1001A23,송현천,총유기탄소(TOC),1.1,1.3,1.6,2.1,,,,,,,,
1001A23,송현천,총인(T-P),0.026,0.037,0.061,0.071,,,,,,,,
1001A23,송현천,투명도,,,,,,,,,,,,
1001A23,송현천,아연(Zn),,,,,,,,,,,,
1001A25,골지천4,음이온계면활성제(ABS),,,0,,,,,,,,,
1001A25,골지천4,조류,,,,,,,,,,,,
1001A25,골지천4,유량,,,,,,,,,,,,
1001A25,골지천4,안티몬(Sb),,,0,,,,,,,,,
1001A25,골지천4,비소(As),,,0,,,,,,,,,
1001A25,골지천4,바륨(Ba),,,,,,,,,,,,
1001A25,골지천4,벤젠,,,,,,,,,,,,
1001A25,골지천4,생물화학적산소요구량(BOD),0.4,0.2,0.5,1.1,,,,,,,,
1001A25,골지천4,사염화탄소,,,,,,,,,,,,
1001A25,골지천4,카드뮴(Cd),,,0,,,,,,,,,
1001A25,골지천4,클로로포름,,,,,,,,,,,,
1001A25,골지천4,염소이온(Cl-),,,,,,,,,,,,
1001A25,골지천4,클로로필-a(Chlorophyll-a),1.5,0.6,3.3,2.1,,,,,,,,
1001A25,골지천4,시안(CN),,,0,,,,,,,,,
1001A25,골지천4,화학적산소요구량(COD),2,1.9,2.4,2.6,,,,,,,,
1001A25,골지천4,색도,,,,,,,,,,,,
1001A25,골지천4,크롬(Cr),,,,,,,,,,,,
1001A25,골지천4,6가크롬(Cr6+),,,0,,,,,,,,,
1001A25,골지천4,구리(Cu),,,,,,,,,,,,
1001A25,골지천4,"1,2,-다이클로로에탄",,,,,,,,,,,,
1001A25,골지천4,다이클로로메탄,,,,,,,,,,,,
1001A25,골지천4,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
1001A25,골지천4,"1,4-다이옥세인",,,,,,,,,,,,
1001A25,골지천4,용존산소(DO),13.9,13.2,12.5,11.9,,,,,,,,
1001A25,골지천4,용존총질소(DTN),5.6,5.675,4.135,3.502,,,,,,,,
1001A25,골지천4,용존총인(DTP),0.01,0.015,0.021,0.182,,,,,,,,
1001A25,골지천4,전기전도도(EC),348,375,332,225,,,,,,,,
1001A25,골지천4,분원성대장균군,0,0,0,0,,,,,,,,
1001A25,골지천4,용해성 철(Fe),,,,,,,,,,,,
1001A25,골지천4,불소(F),,,,,,,,,,,,
1001A25,골지천4,헥사클로로벤젠,,,,,,,,,,,,
1001A25,골지천4,포름알데히드,,,,,,,,,,,,
1001A25,골지천4,수은(Hg),,,0,,,,,,,,,
1001A25,골지천4,수위,,,,,,,,,,,,
1001A25,골지천4,용해성 망간(Mn),,,,,,,,,,,,
1001A25,골지천4,암모니아성 질소(NH3-N),0.021,0.045,0,0.011,,,,,,,,
1001A25,골지천4,노말헥산추출물질,,,,,,,,,,,,
1001A25,골지천4,니켈(Ni),,,,,,,,,,,,
1001A25,골지천4,질산성질소(NO3-N),5.397,5.429,4.127,2.567,,,,,,,,
1001A25,골지천4,유기인,,,,,,,,,,,,
1001A25,골지천4,납(Pb),,,0,,,,,,,,,
1001A25,골지천4,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
1001A25,골지천4,테트라클로로에틸렌(PCE),,,,,,,,,,,,
1001A25,골지천4,수소이온농도(pH),8.5,8.5,8.8,8.6,,,,,,,,
1001A25,골지천4,페놀류(phenols),0,0,0,0,,,,,,,,
1001A25,골지천4,인산염 인(PO4-P),0.007,0.008,0.01,0.038,,,,,,,,
1001A25,골지천4,셀레늄(Se),,,,,,,,,,,,
1001A25,골지천4,부유물질(SS),1.1,0.2,1.2,2.3,,,,,,,,
1001A25,골지천4,트리클로로에틸렌(TCE),,,,,,,,,,,,
1001A25,골지천4,총대장균군,5,0,0,72,,,,,,,,
1001A25,골지천4,수온,0.4,1.6,8.6,10.7,,,,,,,,
1001A25,골지천4,총질소(T-N),5.665,5.814,4.525,3.575,,,,,,,,
1001A25,골지천4,총유기탄소(TOC),1.3,1.3,1.8,1.9,,,,,,,,
1001A25,골지천4,총인(T-P),0.011,0.016,0.022,0.19,,,,,,,,
1001A25,골지천4,투명도,,,,,,,,,,,,
1001A25,골지천4,아연(Zn),,,,,,,,,,,,
1001A30,조양강,음이온계면활성제(ABS),,,0,,,,,,,,,
1001A30,조양강,조류,,,,,,,,,,,,
1001A30,조양강,유량,,1.666,7.062,,,,,,,,,
1001A30,조양강,안티몬(Sb),,,0,,,,,,,,,
1001A30,조양강,비소(As),,,0,,,,,,,,,
1001A30,조양강,바륨(Ba),,,,,,,,,,,,
1001A30,조양강,벤젠,,,,,,,,,,,,
1001A30,조양강,생물화학적산소요구량(BOD),0.5,1.1,1,1.2,,,,,,,,
1001A30,조양강,사염화탄소,,,,,,,,,,,,
1001A30,조양강,카드뮴(Cd),,,0,,,,,,,,,
1001A30,조양강,클로로포름,,,,,,,,,,,,
1001A30,조양강,염소이온(Cl-),,,,,,,,,,,,
1001A30,조양강,클로로필-a(Chlorophyll-a),1.4,1.9,1.7,11.5,,,,,,,,
1001A30,조양강,시안(CN),,,0,,,,,,,,,
1001A30,조양강,화학적산소요구량(COD),2.2,2.5,2.7,3.3,,,,,,,,
1001A30,조양강,색도,,,,,,,,,,,,
1001A30,조양강,크롬(Cr),,,,,,,,,,,,
1001A30,조양강,6가크롬(Cr6+),,,0,,,,,,,,,
1001A30,조양강,구리(Cu),,,,,,,,,,,,
1001A30,조양강,"1,2,-다이클로로에탄",,,,,,,,,,,,
1001A30,조양강,다이클로로메탄,,,,,,,,,,,,
1001A30,조양강,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
1001A30,조양강,"1,4-다이옥세인",,,,,,,,,,,,
1001A30,조양강,용존산소(DO),14.3,13.3,12.7,11.5,,,,,,,,
1001A30,조양강,용존총질소(DTN),4.774,3.898,3.798,2.951,,,,,,,,
1001A30,조양강,용존총인(DTP),0.008,0.01,0.009,0.013,,,,,,,,
1001A30,조양강,전기전도도(EC),260,235,297,185,,,,,,,,
1001A30,조양강,분원성대장균군,7,25,5,9,,,,,,,,
1001A30,조양강,용해성 철(Fe),,,,,,,,,,,,
1001A30,조양강,불소(F),,,,,,,,,,,,
1001A30,조양강,헥사클로로벤젠,,,,,,,,,,,,
1001A30,조양강,포름알데히드,,,,,,,,,,,,
1001A30,조양강,수은(Hg),,,0,,,,,,,,,
1001A30,조양강,수위,,,,,,,,,,,,
1001A30,조양강,용해성 망간(Mn),,,,,,,,,,,,
1001A30,조양강,암모니아성 질소(NH3-N),0.003,0.008,0.01,0.009,,,,,,,,
1001A30,조양강,노말헥산추출물질,,,,,,,,,,,,
1001A30,조양강,니켈(Ni),,,,,,,,,,,,
1001A30,조양강,질산성질소(NO3-N),4.286,3.238,3.451,2.615,,,,,,,,
1001A30,조양강,유기인,,,,,,,,,,,,
1001A30,조양강,납(Pb),,,0,,,,,,,,,
1001A30,조양강,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
1001A30,조양강,테트라클로로에틸렌(PCE),,,,,,,,,,,,
1001A30,조양강,수소이온농도(pH),8.3,8.3,8.5,8.9,,,,,,,,
1001A30,조양강,페놀류(phenols),0,0,0,0,,,,,,,,
1001A30,조양강,인산염 인(PO4-P),0,0.001,0.002,0,,,,,,,,
1001A30,조양강,셀레늄(Se),,,,,,,,,,,,
1001A30,조양강,부유물질(SS),3.2,1.1,1.5,5.6,,,,,,,,
1001A30,조양강,트리클로로에틸렌(TCE),,,,,,,,,,,,
1001A30,조양강,총대장균군,120,560,360,1100,,,,,,,,
1001A30,조양강,수온,0.3,2.2,6.2,12.4,,,,,,,,
1001A30,조양강,총질소(T-N),4.842,3.93,3.844,3.062,,,,,,,,
1001A30,조양강,총유기탄소(TOC),1.3,1.6,1.8,2.3,,,,,,,,
1001A30,조양강,총인(T-P),0.012,0.011,0.012,0.037,,,,,,,,
1001A30,조양강,투명도,,,,,,,,,,,,
1001A30,조양강,아연(Zn),,,,,,,,,,,,
1001A35,오대천1,음이온계면활성제(ABS),,,0,,,,,,,,,
1001A35,오대천1,조류,,,,,,,,,,,,
1001A35,오대천1,유량,,,,,,,,,,,,
1001A35,오대천1,안티몬(Sb),,,0,,,,,,,,,
1001A35,오대천1,비소(As),,,0,,,,,,,,,
1001A35,오대천1,바륨(Ba),,,,,,,,,,,,
1001A35,오대천1,벤젠,,,,,,,,,,,,
1001A35,오대천1,생물화학적산소요구량(BOD),0.4,0.4,0.8,0.5,,,,,,,,
1001A35,오대천1,사염화탄소,,,,,,,,,,,,
1001A35,오대천1,카드뮴(Cd),,,0,,,,,,,,,
1001A35,오대천1,클로로포름,,,,,,,,,,,,
1001A35,오대천1,염소이온(Cl-),,,,,,,,,,,,
1001A35,오대천1,클로로필-a(Chlorophyll-a),1.1,3.1,5,5.7,,,,,,,,
1001A35,오대천1,시안(CN),,,0,,,,,,,,,
1001A35,오대천1,화학적산소요구량(COD),1.3,1.3,2.5,3,,,,,,,,
1001A35,오대천1,색도,,,,,,,,,,,,
1001A35,오대천1,크롬(Cr),,,,,,,,,,,,
1001A35,오대천1,6가크롬(Cr6+),,,0,,,,,,,,,
1001A35,오대천1,구리(Cu),,,,,,,,,,,,
1001A35,오대천1,"1,2,-다이클로로에탄",,,,,,,,,,,,
1001A35,오대천1,다이클로로메탄,,,,,,,,,,,,
1001A35,오대천1,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
1001A35,오대천1,"1,4-다이옥세인",,,,,,,,,,,,
1001A35,오대천1,용존산소(DO),10,13.1,12.1,10.9,,,,,,,,
1001A35,오대천1,용존총질소(DTN),8.56,9.554,6.569,2.707,,,,,,,,
1001A35,오대천1,용존총인(DTP),0.01,0.012,0.032,0.064,,,,,,,,
1001A35,오대천1,전기전도도(EC),354,405,849,148,,,,,,,,
1001A35,오대천1,분원성대장균군,5,15,26,12,,,,,,,,
1001A35,오대천1,용해성 철(Fe),,,,,,,,,,,,
1001A35,오대천1,불소(F),,,,,,,,,,,,
1001A35,오대천1,헥사클로로벤젠,,,,,,,,,,,,
1001A35,오대천1,포름알데히드,,,,,,,,,,,,
1001A35,오대천1,수은(Hg),,,0,,,,,,,,,
1001A35,오대천1,수위,,,,,,,,,,,,
1001A35,오대천1,용해성 망간(Mn),,,,,,,,,,,,
1001A35,오대천1,암모니아성 질소(NH3-N),0,0.017,0.052,0.011,,,,,,,,
1001A35,오대천1,노말헥산추출물질,,,,,,,,,,,,
1001A35,오대천1,니켈(Ni),,,,,,,,,,,,
1001A35,오대천1,질산성질소(NO3-N),8.011,9.472,6.412,2.664,,,,,,,,
1001A35,오대천1,유기인,,,,,,,,,,,,
1001A35,오대천1,납(Pb),,,0,,,,,,,,,
1001A35,오대천1,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
1001A35,오대천1,테트라클로로에틸렌(PCE),,,,,,,,,,,,
1001A35,오대천1,수소이온농도(pH),7.7,7.6,7.8,7.9,,,,,,,,
1001A35,오대천1,페놀류(phenols),0,0,0,0,,,,,,,,
1001A35,오대천1,인산염 인(PO4-P),0.002,0.005,0.019,0.027,,,,,,,,
1001A35,오대천1,셀레늄(Se),,,,,,,,,,,,
1001A35,오대천1,부유물질(SS),0.6,0.9,1.6,20.2,,,,,,,,
1001A35,오대천1,트리클로로에틸렌(TCE),,,,,,,,,,,,
1001A35,오대천1,총대장균군,300,550,850,4000,,,,,,,,
1001A35,오대천1,수온,1.4,1.7,5.7,8.4,,,,,,,,
1001A35,오대천1,총질소(T-N),8.821,9.69,6.886,2.788,,,,,,,,
1001A35,오대천1,총유기탄소(TOC),1.2,1.5,1.6,1.8,,,,,,,,
1001A35,오대천1,총인(T-P),0.013,0.012,0.036,0.067,,,,,,,,
1001A35,오대천1,투명도,,,,,,,,,,,,
1001A35,오대천1,아연(Zn),,,,,,,,,,,,
1001A38,오대천2,음이온계면활성제(ABS),,,,,,,,,,,,
1001A38,오대천2,조류,,,,,,,,,,,,
1001A38,오대천2,유량,,,2.158,6.679,,,,,,,,
1001A38,오대천2,안티몬(Sb),,,,,,,,,,,,
1001A38,오대천2,비소(As),,,,,,,,,,,,
1001A38,오대천2,바륨(Ba),,,,,,,,,,,,
1001A38,오대천2,벤젠,,,,,,,,,,,,
1001A38,오대천2,생물화학적산소요구량(BOD),,,0.9,0.8,,,,,,,,
1001A38,오대천2,사염화탄소,,,,,,,,,,,,
1001A38,오대천2,카드뮴(Cd),,,,,,,,,,,,
1001A38,오대천2,클로로포름,,,,,,,,,,,,
1001A38,오대천2,염소이온(Cl-),,,,,,,,,,,,
1001A38,오대천2,클로로필-a(Chlorophyll-a),,,,,,,,,,,,
1001A38,오대천2,시안(CN),,,,,,,,,,,,
1001A38,오대천2,화학적산소요구량(COD),,,2.9,2.5,,,,,,,,
1001A38,오대천2,색도,,,,,,,,,,,,
1001A38,오대천2,크롬(Cr),,,,,,,,,,,,
1001A38,오대천2,6가크롬(Cr6+),,,,,,,,,,,,
1001A38,오대천2,구리(Cu),,,,,,,,,,,,
1001A38,오대천2,"1,2,-다이클로로에탄",,,,,,,,,,,,
1001A38,오대천2,다이클로로메탄,,,,,,,,,,,,
1001A38,오대천2,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
1001A38,오대천2,"1,4-다이옥세인",,,,,,,,,,,,
1001A38,오대천2,용존산소(DO),,,12.4,10.8,,,,,,,,
1001A38,오대천2,용존총질소(DTN),,,,,,,,,,,,
1001A38,오대천2,용존총인(DTP),,,,,,,,,,,,
1001A38,오대천2,전기전도도(EC),,,358,170,,,,,,,,
1001A38,오대천2,분원성대장균군,,,,,,,,,,,,
1001A38,오대천2,용해성 철(Fe),,,,,,,,,,,,
1001A38,오대천2,불소(F),,,,,,,,,,,,
1001A38,오대천2,헥사클로로벤젠,,,,,,,,,,,,
1001A38,오대천2,포름알데히드,,,,,,,,,,,,
1001A38,오대천2,수은(Hg),,,,,,,,,,,,
1001A38,오대천2,수위,,,2.24,2.38,,,,,,,,
1001A38,오대천2,용해성 망간(Mn),,,,,,,,,,,,
1001A38,오대천2,암모니아성 질소(NH3-N),,,,,,,,,,,,
1001A38,오대천2,노말헥산추출물질,,,,,,,,,,,,
1001A38,오대천2,니켈(Ni),,,,,,,,,,,,
1001A38,오대천2,질산성질소(NO3-N),,,,,,,,,,,,
1001A38,오대천2,유기인,,,,,,,,,,,,
1001A38,오대천2,납(Pb),,,,,,,,,,,,
1001A38,오대천2,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
1001A38,오대천2,테트라클로로에틸렌(PCE),,,,,,,,,,,,
1001A38,오대천2,수소이온농도(pH),,,8.6,8.9,,,,,,,,
1001A38,오대천2,페놀류(phenols),,,,,,,,,,,,
1001A38,오대천2,인산염 인(PO4-P),,,,,,,,,,,,
1001A38,오대천2,셀레늄(Se),,,,,,,,,,,,
1001A38,오대천2,부유물질(SS),,,1,2.5,,,,,,,,
1001A38,오대천2,트리클로로에틸렌(TCE),,,,,,,,,,,,
1001A38,오대천2,총대장균군,,,,,,,,,,,,
1001A38,오대천2,수온,,,6.7,13.7,,,,,,,,
1001A38,오대천2,총질소(T-N),,,5.818,3.411,,,,,,,,
1001A38,오대천2,총유기탄소(TOC),,,1.9,1.5,,,,,,,,
1001A38,오대천2,총인(T-P),,,0.021,0.029,,,,,,,,
1001A38,오대천2,투명도,,,,,,,,,,,,
1001A38,오대천2,아연(Zn),,,,,,,,,,,,
1001A40,오대천3,음이온계면활성제(ABS),,,0,,,,,,,,,
1001A40,오대천3,조류,,,,,,,,,,,,
1001A40,오대천3,유량,,2.264,2.283,,,,,,,,,
1001A40,오대천3,안티몬(Sb),,,0,,,,,,,,,
1001A40,오대천3,비소(As),,,0,,,,,,,,,
1001A40,오대천3,바륨(Ba),,,,,,,,,,,,
1001A40,오대천3,벤젠,,,,,,,,,,,,
1001A40,오대천3,생물화학적산소요구량(BOD),0.4,0.9,0.9,0.9,,,,,,,,
1001A40,오대천3,사염화탄소,,,,,,,,,,,,
1001A40,오대천3,카드뮴(Cd),,,0,,,,,,,,,
1001A40,오대천3,클로로포름,,,,,,,,,,,,
1001A40,오대천3,염소이온(Cl-),,,,,,,,,,,,
1001A40,오대천3,클로로필-a(Chlorophyll-a),2,4.5,3.6,4.6,,,,,,,,
1001A40,오대천3,시안(CN),,,0,,,,,,,,,
1001A40,오대천3,화학적산소요구량(COD),2.1,2.5,2.9,3.1,,,,,,,,
1001A40,오대천3,색도,,,,,,,,,,,,
1001A40,오대천3,크롬(Cr),,,,,,,,,,,,
1001A40,오대천3,6가크롬(Cr6+),,,0,,,,,,,,,
1001A40,오대천3,구리(Cu),,,,,,,,,,,,
1001A40,오대천3,"1,2,-다이클로로에탄",,,,,,,,,,,,
1001A40,오대천3,다이클로로메탄,,,,,,,,,,,,
1001A40,오대천3,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
1001A40,오대천3,"1,4-다이옥세인",,,,,,,,,,,,
1001A40,오대천3,용존산소(DO),14.8,13.8,12.7,11.4,,,,,,,,
1001A40,오대천3,용존총질소(DTN),6.866,6.498,5.54,3.241,,,,,,,,
1001A40,오대천3,용존총인(DTP),0.004,0.01,0.008,0.017,,,,,,,,
1001A40,오대천3,전기전도도(EC),349,253,378,141,,,,,,,,
1001A40,오대천3,분원성대장균군,2,1,8,4,,,,,,,,
1001A40,오대천3,용해성 철(Fe),,,,,,,,,,,,
1001A40,오대천3,불소(F),,,,,,,,,,,,
1001A40,오대천3,헥사클로로벤젠,,,,,,,,,,,,
1001A40,오대천3,포름알데히드,,,,,,,,,,,,
1001A40,오대천3,수은(Hg),,,0,,,,,,,,,
1001A40,오대천3,수위,,,,,,,,,,,,
1001A40,오대천3,용해성 망간(Mn),,,,,,,,,,,,
1001A40,오대천3,암모니아성 질소(NH3-N),0.001,0.007,0.015,0.006,,,,,,,,
1001A40,오대천3,노말헥산추출물질,,,,,,,,,,,,
1001A40,오대천3,니켈(Ni),,,,,,,,,,,,
1001A40,오대천3,질산성질소(NO3-N),5.714,6.264,5.094,2.95,,,,,,,,
1001A40,오대천3,유기인,,,,,,,,,,,,
1001A40,오대천3,납(Pb),,,0,,,,,,,,,
1001A40,오대천3,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
1001A40,오대천3,테트라클로로에틸렌(PCE),,,,,,,,,,,,
1001A40,오대천3,수소이온농도(pH),8.2,8.2,8,9,,,,,,,,
1001A40,오대천3,페놀류(phenols),0,0,0,0,,,,,,,,
1001A40,오대천3,인산염 인(PO4-P),0,0.001,0.003,0.001,,,,,,,,
1001A40,오대천3,셀레늄(Se),,,,,,,,,,,,
1001A40,오대천3,부유물질(SS),1,0.9,1.6,4.4,,,,,,,,
1001A40,오대천3,트리클로로에틸렌(TCE),,,,,,,,,,,,
1001A40,오대천3,총대장균군,70,400,200,510,,,,,,,,
1001A40,오대천3,수온,0.3,0.7,5.4,12.1,,,,,,,,
1001A40,오대천3,총질소(T-N),7.102,6.594,5.594,3.315,,,,,,,,
1001A40,오대천3,총유기탄소(TOC),1.2,1.8,2.1,2.2,,,,,,,,
1001A40,오대천3,총인(T-P),0.011,0.012,0.013,0.031,,,,,,,,
1001A40,오대천3,투명도,,,,,,,,,,,,
1001A40,오대천3,아연(Zn),,,,,,,,,,,,
1001A45,정선1,음이온계면활성제(ABS),,,0,,,,,,,,,
1001A45,정선1,조류,,,,,,,,,,,,
1001A45,정선1,유량,,,,,,,,,,,,
1001A45,정선1,안티몬(Sb),,,0,,,,,,,,,
1001A45,정선1,비소(As),,,0,,,,,,,,,
1001A45,정선1,바륨(Ba),,,,,,,,,,,,
1001A45,정선1,벤젠,,,,,,,,,,,,
1001A45,정선1,생물화학적산소요구량(BOD),,,0.5,0.8,,,,,,,,
1001A45,정선1,사염화탄소,,,,,,,,,,,,
1001A45,정선1,카드뮴(Cd),,,0,,,,,,,,,
1001A45,정선1,클로로포름,,,,,,,,,,,,
1001A45,정선1,염소이온(Cl-),,,,,,,,,,,,
1001A45,정선1,클로로필-a(Chlorophyll-a),,,1.1,10,,,,,,,,
1001A45,정선1,시안(CN),,,0,,,,,,,,,
1001A45,정선1,화학적산소요구량(COD),,,2.5,3.4,,,,,,,,
1001A45,정선1,색도,,,,,,,,,,,,
1001A45,정선1,크롬(Cr),,,,,,,,,,,,
1001A45,정선1,6가크롬(Cr6+),,,0,,,,,,,,,
1001A45,정선1,구리(Cu),,,,,,,,,,,,
1001A45,정선1,"1,2,-다이클로로에탄",,,,,,,,,,,,
1001A45,정선1,다이클로로메탄,,,,,,,,,,,,
1001A45,정선1,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
1001A45,정선1,"1,4-다이옥세인",,,,,,,,,,,,
1001A45,정선1,용존산소(DO),,,11.6,7.5,,,,,,,,
1001A45,정선1,용존총질소(DTN),,,3.606,2.92,,,,,,,,
1001A45,정선1,용존총인(DTP),,,0.019,0.177,,,,,,,,
1001A45,정선1,전기전도도(EC),,,332,200,,,,,,,,
1001A45,정선1,분원성대장균군,,,0,1,,,,,,,,
1001A45,정선1,용해성 철(Fe),,,,,,,,,,,,
1001A45,정선1,불소(F),,,,,,,,,,,,
1001A45,정선1,헥사클로로벤젠,,,,,,,,,,,,
1001A45,정선1,포름알데히드,,,,,,,,,,,,
1001A45,정선1,수은(Hg),,,0,,,,,,,,,
1001A45,정선1,수위,,,,,,,,,,,,
1001A45,정선1,용해성 망간(Mn),,,,,,,,,,,,
1001A45,정선1,암모니아성 질소(NH3-N),,,0.026,0.018,,,,,,,,
1001A45,정선1,노말헥산추출물질,,,,,,,,,,,,
1001A45,정선1,니켈(Ni),,,,,,,,,,,,
1001A45,정선1,질산성질소(NO3-N),,,3.579,2.397,,,,,,,,
1001A45,정선1,유기인,,,,,,,,,,,,
1001A45,정선1,납(Pb),,,0,,,,,,,,,
1001A45,정선1,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
1001A45,정선1,테트라클로로에틸렌(PCE),,,,,,,,,,,,
1001A45,정선1,수소이온농도(pH),,,8,8.1,,,,,,,,
1001A45,정선1,페놀류(phenols),,,0,0,,,,,,,,
